Sequence name	locus tag	Name	Start	End	Strand	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0074	BT_0074	71009	71500	-	67.77241727	64.80512195	61.98847735	59.58317587	58.83249562	55.89861621	57.65532137	54.72843795	55.67778206	58.97625437	69.65048829	66.91135473	83.00833847	81.69791701	62.23603184	63.81948234	66.17265083	74.4513097	120.4908222	113.2757156	84.12649999	82.61950517	83.46608639	79.13409704	57.22933341	57.26896652	65.67574921	59.65714046	128.6034752	120.3703603	60.5253123	60.44091841
NC_004663.1	BT_0076	BT_0076	73184	74416	+	0.8366965095	0.6808561046	0.4926829848	0.7901045163	0.5429173254	0.2844713293	0.9386898937	1.225263536	0.978295636	0.602618403	0.8816517505	0.6181187504	0.4202953847	0.3231295333	1.598832407	1.799681715	0.8360004478	0.6193952554	2.936413214	2.309392775	1.117622584	0.6625461521	1.495808	1.066497265	0.8377578542	1.091530493	0.7968746113	1.081695404	1.268417837	1.150897708	0.8811075699	0.990834728
NC_004663.1	BT_0077	BT_0077	74493	74999	+	2.510089529	2.971008456	2.284257475	2.370313549	1.085834651	0.7822961556	3.260712262	4.084211788	3.147559872	3.053266575	2.800540855	2.11190573	0.4202953847	0.3769844555	1.569224399	2.353429934	1.479077715	1.610427664	0.7830435238	0.461878555	0.2709388083	0.8613099978	1.495808	0.4265989059	1.466076245	1.891986187	1.062499482	0.9833594581	1.620756126	2.301795416	1.558882624	1.486252092
NC_004663.1	BT_0082	BT_0082	77115	78035	-	22.59080576	23.95375568	23.55920454	21.47225215	69.3947054	69.62435785	25.88807917	23.58632307	27.77508914	25.47067117	23.7527354	19.98583959	21.90789693	23.64231085	22.20600565	19.24275064	29.77447749	28.3683027	15.75875092	14.20276557	18.96571658	19.6113661	17.47103744	15.78415952	25.76105402	30.65987873	31.27732849	27.66517942	165.3875925	148.0596052	31.80120552	31.06974611
NC_004663.1	BT_0083	BT_0083	78109	78975	-	77.71980911	76.62725977	74.97739241	68.87852312	256.3063337	255.9530785	82.0612586	74.12844395	75.62650612	70.74740051	70.16910697	73.65915108	71.08245693	76.25856986	88.23186246	66.79587902	106.2363646	100.7756081	67.83114525	62.46907457	60.62255837	69.16981828	80.59413503	62.49673971	104.9815311	98.81989394	92.04270684	93.68137771	521.6016018	492.11032	110.6128888	100.9943683
NC_004663.1	BT_0084	BT_0084	79079	79522	-	0.09296627884	0.123792019	0.179157449	0.04647673625	0.1480683615	0.3555891616	0.2964283875	0.3063158841	0.3402767429	0.200872801	0.2074474707	0.1030197917	0.1050738462	0.1077098444	0.6513761658	1.176714967	0.7073849943	0.2477581022	0.1957608809	0	0.1354694042	0	0.17949696	0	0.5235986589	0.4366121971	0	0.2622291888	0.3523382882	0.1353997304	0.3388875269	0.495417364
NC_004663.1	BT_0085	BT_0085	79544	80122	-	0.1859325577	0.06189600951	0.3135255358	0.0929534725	0.4442050844	0.1422356646	0.4446425812	0.3063158841	0.5104151144	0.3615710418	0.2074474707	0.05150989586	0.05253692308	0.1077098444	0.4145121055	0.7614038023	0.257230907	0.4335766788	0.09788044047	0	0	0	0.23932928	0	0.3665190612	0.2183060986	0.06640621761	0	0.07046765763	0.3384993259	0.4066650323	0.2123217274
NC_004663.1	BT_0086	BT_0086	80125	81033	-	0.4183482548	0.247584038	0.358314898	0.185906945	0.4442050844	0.3555891616	0.7904757	0.7657897102	0.4253459287	0.2812219214	0.324136673	0.3090593752	0.1576107693	0	0.4737281206	0.8306223298	0.3215386338	0.2477581022	0.09788044047	0	0.1354694042	0.1987638456	0.47865856	0	0.4188789271	0.9459930937	0.3984373056	0.5463108101	0.3523382882	0.4738990563	0.3388875269	0.7077390914
NC_004663.1	BT_0087	BT_0087	81067	82452	-	0.4648313942	0.4332720665	0.3135255358	0.185906945	0.3948489639	0.2844713293	0.4940473125	1.225263536	0.2977421501	0.1606982408	0.5704805445	0.2575494793	0.05253692308	0.2692746111	0.769808196	0.8306223298	0.9646159013	0.3716371532	0	0.1154696388	0.4741429146	0.2650184609	0.41882624	0.2132994529	0.471238793	0.8732243942	0.6695960275	1.245588647	0.4932736034	0.8123983822	0.8133300645	0.6369651823
NC_004663.1	BT_0102	BT_0102	92986	94995	+	0.557797673	0.495168076	0.4031042603	0.2788604175	0.4442050844	0.6400604909	0.5434520437	0.7147370628	0.4678805215	0.3615710418	0.4667568091	0.5150989586	0.4202953847	0.05385492222	0.2960800754	0.6229667473	0.06430772675	0.5574557299	0.3915217619	0.03848987959	0.1354694042	0.2208487174	0.2991616	0.6398983588	0.471238793	0.2910747981	0.4648435232	0.7866875665	0.2114029729	0.3384993259	0.2033325161	0.495417364
NC_004663.1	BT_0103	BT_0103	95169	96704	+	0.3718651153	0.247584038	0.358314898	0.2323836813	0.2961367229	0.8534139879	0.2470236562	0.5615791208	0.4253459287	0.1606982408	0.4667568091	0.2060395835	0.05253692308	0.1615647667	0.3750347621	0.138437055	0.06430772675	0.2477581022	0.04894022024	0.2309392775	0.2370714573	0.06625461521	0.20941312	0.2132994529	0.1570795977	0.07276869952	0.1992186528	0.2075981078	0.2114029729	0.06769986518	0.06777750538	0.2123217274
NC_004663.1	BT_0105	BT_0105	96886	98967	+	0.8874053889	0.495168076	0.2239468113	0.2323836813	0.8884101688	0.4267069939	1.136308819	1.123158242	0.8506918574	0.4419201622	0.4667568091	0.7726484379	0.05253692308	0.2692746111	1.717264437	1.66124466	1.157539082	1.176850985	0.2936413214	0.3464089163	0.3386735104	0.4140913451	0.26924544	0.2132994529	1.308996647	1.237067892	1.128905699	0.7211302693	0.7046765763	0.5415989215	1.287772602	1.061608637
NC_004663.1	BT_0106	BT_0106	99073	99519	-	26.86725458	29.02922846	8.420400103	9.574207668	35.09220167	29.79837174	32.11307531	31.09106223	30.53983768	31.37633152	9.957478594	12.82596407	8.773666155	8.832207244	26.23269468	25.195544	14.34062307	16.22815569	17.03119664	17.55138509	10.90528704	9.739428436	11.90663168	8.958577023	24.08553831	15.499733	10.89061969	15.09456768	26.56630693	25.11664998	16.80882133	17.90579901
NC_004663.1	BT_0107	BT_0107	99969	100247	-	0.3718651153	0.8665441331	0.179157449	0.37181389	0.3948489639	0.7111783232	1.136308819	0.7657897102	0.5104151144	0.401745602	0.155585603	0.4635890628	0.3152215385	0.1615647667	1.717264437	1.038277912	1.028923628	0.5574557299	0.4894022024	0.5773481938	0.06773470209	0.1325092304	0.41882624	0.2132994529	0.8901177201	1.164299192	0.5976559584	1.245588647	0.9865472068	1.353997304	1.355550108	1.203156455
NC_004663.1	BT_0108	BT_0108	100303	102303	-	0.6507639519	0.6189600951	0.358314898	0.185906945	0.3454928434	0.8534139879	0.6916662375	0.3573685314	0.8506918574	0.602618403	0.2593093384	0.4120791669	0.2364161539	0.05385492222	1.302752332	1.799681715	1.157539082	0.6193952554	0.3915217619	0.4041437357	0.06773470209	0.3312730761	0.47865856	0.2132994529	0.471238793	0.6185339459	0.5976559584	0.5244583777	0.7046765763	0.4738990563	0.6777750538	0.6369651823
NC_004663.1	BT_0110	BT_0110	102836	103696	-	0.4648313942	0.5570640856	0.1343680868	0.1394302088	0.5429173254	0.4978248263	0.5434520437	0.3573685314	0.3828113358	0.3213964816	0.2074474707	0.3090593752	0.1050738462	0.2692746111	1.144842958	0.6921852748	1.286154535	0.6193952554	0.8809239643	0.8082874713	0.2709388083	0.4637823065	0.47865856	0	1.204276915	1.127914843	0.7304683937	0.4589010805	0.07046765763	0.06769986518	0.8811075699	1.415478183
NC_004663.1	BT_0111	BT_0111	103864	104115	-	1.487460461	2.290152352	0.8509978828	0.6041975713	2.221025422	1.84906364	2.322022369	1.991053246	1.999125865	2.08907713	0.9335136182	1.081707813	0.630443077	0.7360172703	1.776480452	1.592026132	1.093231355	1.11491146	1.076684845	0.8082874713	0.3386735104	0.3312730761	0.8974847999	0.6398983588	2.356193965	1.964754887	1.925780311	2.425619997	1.268417837	1.82789636	2.304435183	2.193991183
NC_004663.1	BT_0112	BT_0112	104093	104998	-	0.6972470913	0.6189600951	0.537472347	0.4182906263	1.03647853	1.706827976	1.235118281	0.6126317681	0.5529497073	0.8436657642	0.4667568091	0.4635890628	0.2626846154	0.5924041444	1.184320302	0.6229667473	0.1929231803	0.4335766788	0.8809239643	1.039226749	0.3386735104	0.5962915369	0.2991616	0	0.7330381224	0.4366121971	0.7968746113	0.3933437832	0.8456118916	1.218597573	0.542220043	1.132382546
NC_004663.1	BT_0113	BT_0113	105024	105524	-	0.6972470913	0.495168076	0.0895787245	0.04647673625	0.2961367229	0.4267069939	0.4940473125	0.153157942	0.3828113358	0.6427929632	0.2074474707	0.2060395835	0.3677584616	0.3231295333	0.4737281206	0.06921852748	0.3215386338	0.1858185766	0.1957608809	0.461878555	0.1354694042	0.4637823065	0.35899392	0	0.1570795977	0.5093808966	0.5312497408	0.327786486	0.1409353153	0.06769986518	0.4744425376	0.2830956366
NC_004663.1	BT_0114	BT_0114	105527	106573	-	1.487460461	1.176024181	1.298891505	0.7901045163	1.875532578	1.635710143	1.827975056	1.097631918	1.361106972	1.285585926	1.140961089	1.236237501	0.8931276924	0.7539689111	1.361968347	2.076555824	1.736308622	0.9910324086	2.544891452	2.655801692	1.083755233	1.14841333	0.9573171199	0.6398983588	0.9686575189	1.819217488	0.8632808289	0.8522448637	0.8456118916	1.218597573	1.084440086	1.203156455
NC_004663.1	BT_0116	BT_0116	107019	108731	-	1.348011043	2.042568314	1.254102143	1.254871879	2.393771844	2.702477628	2.124403444	2.297369131	1.7864529	1.727506089	2.126336575	1.133217709	1.208349231	1.561792744	2.487072633	2.007337297	1.864924076	1.858185766	8.907120083	6.350830132	1.964306361	2.00420211	1.31631104	1.066497265	2.094394635	1.819217488	1.726561658	1.704489727	1.620756126	1.015497978	1.965547656	1.486252092
NC_004663.1	BT_0117	BT_0117	108759	109085	-	0.6042808124	0.5570640856	0.537472347	0.6506743075	0.8884101688	2.13353497	0.592856775	0.9189476522	0.7656226716	0.9240148846	0.8297898829	0.5666088545	0.2626846154	0.7001139888	1.065888271	0.8998408573	0.8360004478	0.2477581022	4.600380702	4.387846273	0.6773470209	1.026946536	0.5983232	0	0.5235986589	0.8004556947	0.498046632	0.7866875665	0.4932736034	0.6769986518	0.8811075699	0.7077390914
NC_004663.1	BT_0118	BT_0118	109119	109826	-	0.1394494183	0.247584038	0.179157449	0.1394302088	0.3948489639	0.4978248263	0.0988094625	0.2042105894	0.1914056679	0.1205236806	0.1037237354	0.05150989586	0.3152215385	0.2692746111	0.1776480452	0.2076555824	0.3215386338	0.1238790511	4.06203828	2.424862414	0.4064082125	0.2650184609	0.35899392	0.4265989059	0.1047197318	0.145537399	0.1328124352	0.1311145944	0.2114029729	0.4061991911	0.2033325161	0.2830956366
NC_004663.1	BT_0119	BT_0119	109828	110271	-	0.1859325577	0.3094800475	0.3135255358	0.3253371538	0.3948489639	0.213353497	0.3458331187	0.3573685314	0.3828113358	0.3615710418	0.05186186768	0.05150989586	0.4202953847	0.1615647667	0.1184320302	0.06921852748	0.1286154535	0.3716371532	4.1109785	4.61878555	0.06773470209	0.7950553826	0.2991616	0.4265989059	0.3665190612	0.2183060986	0.06640621761	0.327786486	0.5637412611	0.06769986518	0.2711100215	0.2830956366
NC_004663.1	BT_0120	BT_0120	110282	110515	-	0.09296627884	0.247584038	0.04478936225	0.0929534725	0.1480683615	0	0.1482141937	0.3573685314	0.08506918574	0.0803491204	0.05186186768	0.1545296876	0	0.1615647667	0.02960800754	0.06921852748	0.06430772675	0	2.642771893	2.424862414	0.4064082125	0.2650184609	0.11966464	0.2132994529	0.05235986589	0	0.06640621761	0.06555729721	0.3523382882	0	0.2033325161	0
NC_004663.1	BT_0121	BT_0121	110593	110862	-	1.719876158	2.104464323	1.433259592	1.580209033	1.727464217	0.6400604909	1.284523012	1.53157942	1.999125865	3.053266575	2.541231516	2.523984897	3.047141539	2.746601033	1.894912482	1.66124466	0.9646159013	0.9910324086	67.34174305	52.88509455	7.45081723	4.836586911	2.27362816	4.052689606	1.466076245	1.382605291	2.457030051	2.81896378	1.268417837	1.96329609	1.084440086	1.486252092
NC_004663.1	BT_t01	BT_t01	111386	111473	+	6.275223821	9.748621497	8.524908615	8.830579888	6.564364025	7.111783232	4.248806887	5.309475324	7.315949973	7.432293637	7.260661475	8.447622922	6.199356924	6.947284966	4.3227691	3.045615209	4.75877178	3.716371532	8.711359202	5.427073022	4.944633252	3.246476145	2.81211904	4.692587965	3.874630076	1.746448788	2.390623834	2.360062699	8.737989546	6.431487192	1.76221514	2.47708682
NC_004663.1	BT_0122	BT_0122	111648	112655	+	161.8542915	181.2934118	141.0417017	150.6311022	100.5384174	98.3559621	155.0320467	149.1247829	132.4527222	139.0039783	220.7241088	201.2491631	252.9652846	251.5563417	128.7356168	129.9231761	150.608696	164.1397427	221.2097955	206.6906534	244.2513357	243.5519655	192.0617472	174.0523536	153.7285662	142.4811137	192.246	202.4409338	26.56630693	32.56363515	150.0593969	152.0931307
NC_004663.1	BT_0123	BT_0123	112706	113182	-	2.184707553	1.671192257	1.925942577	2.463267021	19.9892288	17.77945808	2.025593981	2.093158541	5.869773816	5.825311229	0.3630330738	0.360569271	0.2101476923	0.2154196889	0.2368640603	0.3460926374	0.1929231803	0.06193952554	0.8809239643	0.2309392775	0.9482858292	0.4637823065	0.2991616	0	0.2617993294	0.07276869952	0.1992186528	0.1311145944	26.70724224	24.98125025	0.1355550108	0.3538695457
NC_004663.1	BT_0124	BT_0124	113201	114967	-	4.973695918	3.837552589	7.838138394	8.737626415	52.61362444	46.79553367	5.385115706	5.258422677	12.46263571	10.40521109	0.8297898829	1.184727605	1.050738462	1.077098444	0.8290242111	1.245933495	0.8360004478	0.5574557299	2.275720241	2.655801692	3.115796296	3.345858068	1.13681408	1.066497265	0.6283183906	1.237067892	0.8632808289	1.376703241	54.68290232	52.06119633	1.219995097	0.5661912731
NC_004663.1	BT_0125	BT_0125	114979	116886	-	8.273998816	8.046481236	11.01818311	12.40928858	53.255254	45.87100185	9.683327325	10.87421388	15.56766099	14.78423815	4.978739297	4.944950003	7.039947693	5.924041444	9.000834291	9.413719738	6.173541768	7.246924488	19.08668589	22.054701	14.02108333	13.93555407	8.406440959	7.038881947	6.335543772	5.96703336	4.847653885	7.73576107	67.57848367	62.96087462	6.438863011	7.360486551
NC_004663.1	BT_0126	BT_0126	117467	120223	+	57.68557602	59.04879307	71.21508598	66.64763978	46.04926041	41.10610708	64.86841213	67.44054714	55.25243614	51.18238969	69.75421203	73.86519067	60.62760924	62.25629008	103.7464584	111.7187034	92.47451107	101.5808219	54.22576402	52.53868564	60.14841545	60.68922753	71.97828096	70.17552002	89.3259312	89.9421126	115.2811938	112.9552231	80.61500033	65.3303699	95.43072757	96.88948162
NC_004663.1	BT_0127	BT_0127	120368	123661	+	31.32963597	31.69075687	34.03991531	31.74361086	27.54071523	26.45583362	38.38747618	34.35843166	29.60407664	30.81388767	35.36979376	38.06581304	25.00757539	26.71204142	37.54295356	37.0319122	44.951101	41.18978448	17.61847929	17.72458955	16.66273671	20.37329418	21.06097664	18.16092485	42.46385123	47.00857989	47.01560206	40.71108157	48.27034548	43.53101331	46.12259241	44.82347579
NC_004663.1	BT_0128	BT_0128	123845	124243	+	143.7258671	152.3879754	126.1268441	122.5126768	40.81751164	29.22942909	97.82136787	87.5552902	110.9302182	114.4974966	156.6228404	158.4444397	137.4365908	113.9031605	109.5496279	77.87084342	100.7059001	98.2360875	108.6472889	92.26024137	111.1526461	93.02147976	99.62081279	100.8906412	115.0869852	93.50777888	114.9491627	136.752522	68.63549853	63.23167408	95.70183759	112.6720634
NC_004663.1	BT_0129	BT_0129	124349	125536	-	2.928437783	2.413944371	3.58314898	2.695650703	2.615874386	1.137885317	3.112498069	3.573685314	2.892352315	2.852393774	2.437507781	3.86324219	2.574309231	2.531181344	4.441201131	5.122171034	5.14461814	5.156465501	1.663967488	1.962983859	2.455382951	1.855129226	4.06859776	4.905887418	4.4505886	4.875502868	5.312497408	3.736765941	2.395900359	2.640294742	5.761087957	6.298877914
NC_004663.1	BT_0130	BT_0130	125549	126364	-	1.58042674	1.176024181	1.925942577	2.184406604	1.776820338	0.4978248263	1.482141937	2.093158541	1.7864529	1.406109607	2.126336575	1.854356251	0.9982015386	1.9387772	2.605504663	3.945456067	5.080310413	2.67888448	1.223505506	1.270166026	1.761102254	1.788874611	2.33346048	1.706395624	2.460913697	4.075047173	5.246091191	3.212307563	1.127482522	1.895596225	5.151090409	3.751017185
NC_004663.1	BT_0131	BT_0131	126746	127678	+	25.75165924	28.6784844	13.30244059	12.08395143	97.18220124	95.29789531	44.01961554	45.65808428	33.95678331	28.2293243	14.62504669	13.80465209	4.36932077	3.572376507	53.75827235	52.35227962	74.36331162	66.35787836	9.135507778	8.044384834	5.599402039	5.808321267	7.857978026	7.109981765	91.68212517	98.48030668	85.30985422	74.07974584	79.53449625	84.76023121	95.52109758	91.62862104
NC_004663.1	BT_0132	BT_0132	127918	129852	+	6.647088937	5.508744846	6.091353266	5.437778141	11.15448323	9.814260861	7.361304956	8.525792107	6.890604045	5.98600947	6.690180931	5.872128128	5.884135385	5.547056988	34.1676407	28.24115921	24.62985935	25.39520547	7.634674357	6.466299771	6.5025314	8.149317671	13.66171307	13.22456608	23.77137911	25.61458223	23.97264456	24.19064267	10.42921333	11.23817762	21.34991419	26.75253766
NC_004663.1	BT_0133	murQ	129836	130669	-	72.79259633	74.52279545	50.47761126	54.05244426	63.02776586	58.81444733	71.19221773	68.00212626	68.99110963	64.8015656	61.4563132	68.30212191	93.77840771	89.77615534	71.94745832	69.08009043	98.06928329	102.7576729	38.27125223	38.79779862	46.33053623	45.25190219	82.80793087	62.92333862	92.41516329	91.68856139	102.3983875	116.4953171	63.91416547	65.46576963	85.08336175	90.66137761
NC_004663.1	BT_0134	BT_0134	130680	131063	-	26.96022086	25.3773639	19.12505768	20.03147332	16.6330126	15.78815878	24.25772304	23.58632307	24.41485631	20.93094586	22.66363618	22.04623543	30.2612677	28.05841448	40.08924221	41.32346091	38.58463605	44.90615602	18.89092501	17.20497618	15.71445088	17.29245457	29.85632768	26.23583271	35.34290947	37.98526115	47.54685181	47.0045821	19.16720288	15.23246967	39.1076206	35.88237193
NC_004663.1	BT_0135	BT_0135	131041	131823	-	49.50454348	45.06029492	42.28115796	42.99098103	39.92910147	35.34556267	47.67556565	44.97738231	42.02417775	39.85316372	46.46823344	42.54717398	60.04970309	64.03350252	88.88323863	87.42300021	78.96988845	86.90115433	45.7101657	42.76225622	34.07055515	36.50629298	58.336512	46.92587965	80.37239414	84.99384104	103.1952622	99.45041986	38.47534107	34.66233097	78.62190624	76.86046533
NC_004663.1	BT_0136	BT_0136	131976	133586	+	6.554122658	6.622873017	9.271397986	8.830579888	5.330461013	5.476073089	5.236901512	5.411580619	6.635396487	5.182518266	8.03858949	9.22027136	3.677584616	3.608279789	12.02085106	11.69793114	9.131697199	9.538686933	6.655869952	6.119890854	6.312874234	7.75178998	9.154344959	8.958577023	9.791294921	8.732243942	11.35546321	12.06254269	16.70083486	16.31566751	8.539965677	8.775964734
NC_004663.1	BT_0137	BT_0137	133691	135616	+	2.603055807	2.661528409	4.075831965	4.601196889	3.602996796	3.698127281	1.827975056	2.195263836	2.892352315	1.888204329	4.823153694	5.305519274	2.469235385	1.884922278	9.711426472	10.38277912	5.916310861	5.388738722	1.778161335	1.154696388	1.557898148	2.716439224	3.76943616	2.772892888	5.34070632	6.767489055	4.71484145	5.703484857	8.385651258	8.327083417	6.099975484	5.308043186
NC_004663.1	BT_0138	BT_0138	135838	138585	+	48.62136383	45.67925502	57.37517304	55.49322308	60.51060372	59.24115433	45.0571149	45.59001408	54.10400213	47.24528279	45.43099609	47.80118336	36.72330924	36.62134711	38.91150146	38.83159392	31.83232474	33.01376711	62.1540797	59.69780324	57.84543558	53.1362014	38.95084032	42.87319004	27.54128946	26.48780662	26.58146025	31.40194536	130.2242313	118.7455635	25.95878456	26.25712029
NC_004663.1	BT_0140	BT_0140	139919	143212	+	8.971245908	8.665441331	13.12328314	11.47975385	20.87763897	19.84187522	19.11963099	15.62211009	13.78120809	10.36503653	6.327147857	7.314405213	3.946836347	4.416103622	21.07103203	16.19713543	12.08985263	13.37893752	11.17468362	11.0273505	9.686062398	8.546845362	12.38529024	12.37136827	11.88568956	11.49745452	14.74218031	15.40596484	55.8808525	50.70719902	13.08105854	14.40249051
