Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0054	BT_0054	50011	51132	+	0.1147323597	-0.2686930678	-0.5953884027	-0.2257821675	0.102715328	-1.510136913	-0.2582476267	-0.09201128551	-2.302254495	-0.9301367871	-0.384565912	0.321963657	-0.1884228088	-0.1841886931	2.463606389	2.104464323	1.612417041	1.905546186	1.381971374	1.422356646	1.432737206	2.195263836	2.467006386	2.08907713	2.126336575	2.11190573	1.103275385	1.130953367	2.190992558	3.184052264	3.022463157	2.973097226	0.1957608809	1.154696388	1.422428744	1.921383841	2.991616	1.279796718	3.665190612	4.366121971	2.589842487	3.015635672	1.832159098	1.895596225	3.066932118	3.32637373
NC_004663.1	BT_0055	BT_0055	51140	52255	+	0.5684288503	0.4483350296	0.3335968436	0.3870554798	-0.1833659425	-1.727772881	-0.2664774941	-0.232364392	-1.163367244	-1.019054419	-0.2060376967	0.2334447278	-0.2136737962	0.8436557555	1.58042674	1.485504228	1.522838317	1.301348615	1.381971374	1.20900315	1.5809514	1.123158242	0.9357610431	0.8838403244	0.9853754859	1.081707813	0.8405907693	0.3769844555	1.598832407	1.799681715	1.800616349	1.67236719	0.5872826428	1.270166026	0.5418776167	1.457601535	1.7949696	1.706395624	2.146754501	2.692441882	1.483072193	2.032276213	1.47982081	2.234095551	2.236657677	1.840121638
NC_004663.1	BT_0056	BT_0056	52276	53298	+	-0.02816815497	0.1125959241	0.01974762619	0.1457587213	0.01273515807	-1.888276346	-0.6499903594	-0.603809082	-2.22540111	-0.9752916996	-0.5843699027	-0.08944882535	-0.724679351	0.1789040879	3.300302899	3.71376057	3.807095791	3.904045845	3.356216193	3.911480778	3.655950112	4.23736973	3.700509579	3.495186737	3.111712061	4.017771877	1.313423077	1.238663211	3.256880829	2.768741099	2.76523225	3.46861343	0.8809239643	1.154696388	2.099775765	2.716439224	3.35060992	2.772892888	4.607668198	4.293353271	2.390623834	3.343422158	3.805253512	4.265091506	4.608870366	4.883399731
NC_004663.1	BT_0057	BT_0057	53288	53575	+	0.2102954344	0.1694930359	0.2424636512	-0.0212514413	-0.01457556919	-1.632627331	-0.4601598381	-0.08327839271	-1.772429137	-0.8080501518	0.1075568894	0.1219533921	-0.3604194029	0.9237965401	4.508864524	4.394616675	4.613304312	4.043476054	4.935612049	4.124834275	3.655950112	3.931053846	4.253459287	3.374663057	3.215435796	4.48136094	1.260886154	1.077098444	1.954128497	3.391707847	3.344001791	3.530552956	0.9788044047	1.154696388	2.235245169	1.921383841	4.1882624	3.412791247	4.188789271	3.711203675	2.457030051	3.212307563	6.55349216	8.056283957	3.049987742	4.246434549
NC_004663.1	BT_0058	BT_0058	53647	54777	+	0.1028394626	-0.2939248642	0.1002274996	-0.5099521628	-0.1960759855	-1.282644302	-0.5660435791	-0.0900757859	-1.398525348	-0.1475781598	0.1226962666	-0.1023425684	-0.1627719635	0.6196711989	8.971245908	10.15094556	7.435034134	7.06446391	10.26607306	8.747493376	5.13809205	7.351581218	7.401019159	8.11526116	9.075826844	8.705172401	2.101476923	2.962020722	3.316096844	5.052952506	4.75877178	6.813347809	2.251250131	2.424862414	6.16385789	4.969096141	6.64138752	6.825582494	5.60250565	5.894264661	4.847653885	6.162385938	11.13388991	16.18026778	6.032197978	6.298877914
NC_004663.1	BT_0059	BT_0059	54774	55715	+	0.1684468919	-0.1687005822	0.08252556243	-0.3911148189	-0.1236261687	-1.57979539	-0.8412530707	-0.4984139058	-1.591176865	-0.3824493182	-0.1888124831	-0.1663748711	-0.33124583	0.8097245576	3.858100572	5.632536865	3.224834082	4.229382999	5.08368041	3.698127281	2.964283875	3.420527372	3.828113358	3.856757779	4.408258753	3.966261981	1.155812308	1.615647667	1.894912482	2.768741099	3.215386338	2.663399598	1.566087048	1.154696388	3.454469806	2.915203069	3.64977152	3.6260907	3.56047088	3.856741074	3.253904663	3.343422158	6.694427475	7.988584092	4.337760344	3.963338912
NC_004663.1	BT_0060	BT_0060	55754	56539	+	0.02645226552	-0.2552462272	0.04613397169	0.0009635450047	-0.181652839	-1.919901443	-0.6203952581	0.1242252786	-1.881088105	-0.8670180536	-0.2554465735	0.08430772354	-0.3252358635	0.9031533642	10.31925695	7.675105179	8.106874567	6.739126756	9.13088229	9.17420037	8.398804312	9.342634464	7.996503459	7.633166438	8.71279377	9.014231776	1.628644616	2.800455955	4.512260349	6.437323056	8.745850838	9.538686933	2.447011012	2.078453498	4.086660359	5.101605371	6.8807168	7.2521814	9.320056128	8.441169144	6.10937202	7.27685999	15.15054639	18.00816414	7.794413118	8.988286461
NC_004663.1	BT_0061	BT_0061	56555	58894	+	0.07857867621	-0.2263600812	0.05717575163	-0.2394632081	-0.06939276384	-2.105820406	-0.5376655328	-0.207517638	-1.81821331	-0.7708550553	-0.4416412433	-0.09444966593	-0.4564893543	0.9391355468	15.61833484	15.65969041	12.72017888	12.59519552	14.56005554	16.2859836	11.56070711	13.52895155	14.20655402	14.02092151	15.29925097	14.31975105	2.626846154	3.339005178	6.691409703	11.0749644	9.99985151	12.26402606	2.838532774	4.503315912	7.179878421	7.88429921	9.991997439	8.745277571	11.93804942	12.15237282	9.296870465	9.440250798	25.79116269	31.00653825	12.13217346	13.58859056
NC_004663.1	BT_0062	BT_0062	58891	59103	+	0.6107036498	0.6112482836	1.34497406	-0.04132039349	1.108677943	-4.35997001	-0.1909546857	0.06806916356	-2.624346626	-2.000372662	-1.105214006	-0.2231853539	-0.2174336351	1.294370696	0.2788988365	0.371376057	0.179157449	0.4647673625	0.2961367229	0.8534139879	0.2470236562	0.153157942	0.4678805215	0.4419201622	0.3630330738	0.05150989586	0.05253692308	0	0.6513761658	0.5537482199	0.771692721	0.6813347809	0.09788044047	0.1154696388	0.06773470209	0.2650184609	0.41882624	0	0.3141591953	0.9459930937	0.8632808289	0.327786486	0.5637412611	0.4738990563	0.7455525591	0.6369651823
NC_004663.1	BT_0063	BT_0063	59156	59356	+	-0.5963300773	-0.3382842108	0.05145240069	-0.4742396971	-0.3326484447	-3.21040133	-0.7601568991	0.1897143381	-2.964955918	-1.787392277	-1.813974924	0.0986626219	-0.4161428912	0.2255136179	2.835471505	2.104464323	3.403991531	2.556220494	4.096558	3.698127281	2.470236562	2.961053546	2.934886908	3.053266575	3.837778208	3.708712502	0.6829800001	0.3769844555	3.61217692	2.214992879	5.916310861	5.450678247	0.9788044047	0.2309392775	0.812816425	2.053893072	1.7949696	0.4265989059	5.288346455	5.384883764	4.582029015	2.884521077	3.87572117	4.942090158	5.286645419	4.671078003
NC_004663.1	BT_0064	BT_0064	59377	61551	+	-0.05874056847	-0.1344133528	0.09902173571	-0.02011668844	-0.4083510565	-2.796816868	-0.5769458184	-0.005129875231	-2.711437057	-1.374522853	-1.209503443	-0.001848410716	-0.4260855742	0.3499962455	34.02565805	32.557301	31.26297485	31.9295178	33.75958641	40.60828226	32.2612895	36.14527432	26.71172432	25.55102029	35.00676068	34.35710054	7.302632309	6.247170977	27.18015092	36.06285282	46.30156326	47.63149514	5.481304667	9.006631823	16.86594082	19.47885687	22.31745536	17.91715405	45.13420439	49.04610347	36.98826321	33.17199239	41.0826444	47.32220576	48.12202882	46.14458876
NC_004663.1	BT_0065	BT_0065	61621	64158	+	0.06042974009	-0.03788737905	0.1616593489	0.05608202371	-0.3049500684	-2.915947431	-0.4510681935	-0.005533593567	-2.834249042	-1.447137911	-0.9973291235	-0.01508764078	-0.409127214	0.6637980807	18.73270519	19.43534698	18.58758533	17.0569622	20.03858492	20.9086427	17.93391744	20.11474305	14.67443454	14.94493639	18.6184105	17.97695366	3.047141539	3.446715022	13.67889948	22.28836585	22.829243	26.07654025	2.642771893	4.288872297	7.78949074	10.20321074	12.5647872	11.94476936	21.57226475	27.06995622	20.3867088	16.58599619	26.56630693	31.41273744	26.16211708	22.93074656
NC_004663.1	BT_0066	BT_0066	64273	65475	+	-0.05343622024	-0.1137555089	0.1701704988	-0.06680808804	-0.2848445092	-2.720326649	-0.3858474049	0.03507866576	-3.170992643	-1.520555104	-1.228596834	-0.1950348657	-0.3665379298	0.7454839571	22.1724575	18.38311482	18.99068959	19.93851985	24.48063576	22.89994201	18.67498841	21.54421718	17.05637174	17.51610825	21.00405641	21.1190573	3.4149	3.715989633	17.40950843	18.61978389	24.69416707	23.5370197	2.349130571	2.886740969	7.383082527	9.010627669	12.2656256	7.038881947	18.53539252	22.63106555	19.9882715	16.5204389	29.52594855	41.09381817	25.61989703	21.44449447
NC_004663.1	BT_0067	BT_0067	65813	66064	+	0.3594978275	-0.009654810583	0.785532923	0.2786040051	0.2468365494	-2.150108035	-1.043789829	-0.01216918762	-2.305636652	-1.502094958	-1.675827164	-0.1943065925	-0.501281695	1.063528139	1.859325577	1.856880285	1.433259592	1.440778824	2.813298868	2.13353497	1.877379787	1.633684715	1.914056679	1.526633288	1.140961089	1.751336459	0.5779061539	0.4846943	1.006672256	1.315152022	2.315078163	2.415641496	0.4894022024	0.461878555	0.8805511271	0.7950553826	0.77782016	0.6398983588	1.937315038	2.255829685	1.992186528	1.376703241	2.466368017	3.588092855	2.64332271	2.123217274
NC_004663.1	BT_0068	BT_0068	66092	66571	+	-0.08466430053	-0.4004912103	0.6863657616	-0.1550417425	-0.3529967178	-1.736439801	-0.2847112819	-0.238434343	-2.727827988	-1.68587263	-0.9900864779	-0.2037395368	-0.3096444746	0.4435654243	2.41712325	2.042568314	2.060310664	1.533732296	2.369093783	5.476073089	2.124403444	2.144211189	1.871522086	1.848029769	2.23006031	2.523984897	0.8405907693	0.6462590666	1.894912482	2.214992879	2.315078163	1.920125292	0.3915217619	0.3464089163	1.016020531	0.5300369217	1.495808	0.6398983588	1.78023544	2.619673183	2.390623834	1.63893243	2.395900359	4.061991911	2.101102667	2.901730275
NC_004663.1	BT_0069	BT_0069	66856	67662	-	0.4103991829	-0.3037981645	0.1807832576	0.282901725	0.3605554732	0.08554400938	0.3283717203	0.09291143832	0.9774757851	0.8346725668	0.6139836645	-0.06478117174	0.1561498641	0.08789786047	6.275223821	6.870457055	3.538359618	4.46176668	6.218871181	4.90713043	5.483925169	6.53473886	5.316824108	7.351944517	5.082463033	4.790420315	3.57251077	2.962020722	3.079232784	4.706859869	3.665540425	2.9111577	6.460109071	5.658012299	6.299327294	4.70407768	5.0857472	4.052689606	3.036872221	2.837979281	3.984373056	2.884521077	5.144139007	5.348289349	3.185542753	2.972504184
NC_004663.1	BT_0070	BT_0070	67710	68333	-	0.2376587819	-0.07810813659	0.1160047096	0.346135885	0.1004779879	-0.1305873517	0.1355147491	0.2207865923	0.3492998288	0.1820416074	0.066057142	0.02295112644	-0.09190773914	0.5730991597	23.7064011	24.26323573	19.66253003	18.86955492	24.18449904	19.84187522	26.18450756	25.52632367	22.16052288	21.45321515	20.5372996	20.14036928	15.18317077	18.09525387	18.23853264	21.80383616	20.90001119	21.55495489	23.88282748	22.51657956	20.65908414	20.67143995	18.78734848	19.41025022	17.54055507	19.50201147	17.3320228	16.84822538	29.24407792	31.27733771	18.02881643	18.40121638
NC_004663.1	BT_0071	BT_0071	68637	69134	-	0.2247083927	-0.7234879516	-0.5537678065	-0.2770560308	0.1563751635	0.5870629677	0.2363361743	0.05499224383	1.498862892	1.135996197	0.2055516478	0.3101666641	0.04687644276	-0.7084418974	8.320481956	8.974921378	4.210200052	4.740627098	5.08368041	4.978248263	6.224996137	5.973159739	8.081572645	8.396483082	7.934865755	6.85081615	6.724726155	7.970528488	5.507089402	6.022011891	4.95169496	5.202920145	13.01809858	14.66464412	10.70208293	10.79950228	5.56440576	5.759085229	6.283183906	5.821495961	5.511716061	4.589010805	4.368994773	4.671290698	4.473315355	5.308043186
NC_004663.1	BT_0072	BT_0072	69352	69603	-	-0.01438806961	-0.004819846935	0.4731091787	-0.3490826752	-0.1442384197	0.898017021	-0.08419365208	0.2167816755	1.051027101	0.6826293221	0.3295460571	0.1531309883	0.109908285	1.236077386	25.98407493	27.60562024	27.94856204	25.98049556	31.63727323	43.59523121	21.3428439	21.135796	23.64923363	25.30997293	26.60513812	27.50628439	31.99498616	29.081658	11.60633895	19.3811877	18.19908667	19.8825877	31.12598007	36.83481477	27.36481964	25.2430084	21.71913216	19.19695076	19.58258984	16.80956959	17.66405388	17.70047025	63.91416547	63.57017341	15.92771376	16.84419038
NC_004663.1	BT_0073	BT_0073	69588	71018	-	-0.02027701258	-0.1816708864	-0.06099727679	-0.4550082036	-0.2147964165	0.6346173847	0.008301734567	0.1918872027	1.113077759	0.6582765706	0.4384368556	0.1070650973	0.1155371115	1.142488095	201.9227576	208.527656	176.066983	190.9264325	207.1969938	191.7336759	145.7439572	157.9058382	174.7321075	183.9191366	210.5591828	205.6790142	222.704017	223.2286526	117.2477098	171.8003852	152.4736201	175.5985549	272.890668	348.6028394	233.278314	220.0315771	206.6608333	181.7311339	163.7816605	145.4646303	151.671801	159.5009041	464.2409285	454.6722946	136.8427834	150.3945569
NC_004663.1	BT_0074	BT_0074	71009	71500	-	-0.04242172166	-0.1676920248	-0.2507385034	-0.2810394263	-0.2521658187	0.4452488319	0.05933791633	0.2173195571	0.9506294439	0.4629881619	0.4292637781	-0.0792765914	0.05111750971	0.8663327994	67.77241727	64.80512195	61.98847735	59.58317587	58.83249562	55.89861621	57.65532137	54.72843795	55.67778206	58.97625437	69.65048829	66.91135473	83.00833847	81.69791701	62.23603184	63.81948234	66.17265083	74.4513097	120.4908222	113.2757156	84.12649999	82.61950517	83.46608639	79.13409704	57.22933341	57.26896652	65.67574921	59.65714046	128.6034752	120.3703603	60.5253123	60.44091841
NC_004663.1	BT_0076	BT_0076	73184	74416	+	0.03122526549	-0.2265710015	-0.7837439233	0.5233422888	0.07005534486	-1.31195324	0.8530213759	-0.3614581171	1.488031709	-0.07345489843	0.5474254001	0.02432268989	0.007213524397	0.6841312639	0.8366965095	0.6808561046	0.4926829848	0.7901045163	0.5429173254	0.2844713293	0.9386898937	1.225263536	0.978295636	0.602618403	0.8816517505	0.6181187504	0.4202953847	0.3231295333	1.598832407	1.799681715	0.8360004478	0.6193952554	2.936413214	2.309392775	1.117622584	0.6625461521	1.495808	1.066497265	0.8377578542	1.091530493	0.7968746113	1.081695404	1.268417837	1.150897708	0.8811075699	0.990834728
NC_004663.1	BT_0077	BT_0077	74493	74999	+	0.1513876091	-0.07746701274	-1.360232113	0.5783475037	0.335195229	-1.913257252	0.3521375326	0.02097155147	-1.255649222	-1.409503855	-0.349510866	0.1241848699	-0.5710191298	-0.320712974	2.510089529	2.971008456	2.284257475	2.370313549	1.085834651	0.7822961556	3.260712262	4.084211788	3.147559872	3.053266575	2.800540855	2.11190573	0.4202953847	0.3769844555	1.569224399	2.353429934	1.479077715	1.610427664	0.7830435238	0.461878555	0.2709388083	0.8613099978	1.495808	0.4265989059	1.466076245	1.891986187	1.062499482	0.9833594581	1.620756126	2.301795416	1.558882624	1.486252092
NC_004663.1	BT_0082	BT_0082	77115	78035	-	0.0891664174	0.04215146073	1.667989987	0.1778468263	0.2835994518	-0.4648993443	-0.5999715092	-0.1128533197	-1.067486666	-0.7044301082	-0.907872104	-0.1579450397	-0.09314399632	2.840828933	22.59080576	23.95375568	23.55920454	21.47225215	69.3947054	69.62435785	25.88807917	23.58632307	27.77508914	25.47067117	23.7527354	19.98583959	21.90789693	23.64231085	22.20600565	19.24275064	29.77447749	28.3683027	15.75875092	14.20276557	18.96571658	19.6113661	17.47103744	15.78415952	25.76105402	30.65987873	31.27732849	27.66517942	165.3875925	148.0596052	31.80120552	31.06974611
NC_004663.1	BT_0083	BT_0083	78109	78975	-	0.1019020035	0.000332727035	1.83241586	0.1190004908	0.02523288769	-0.5223059395	-0.4477998396	-0.03179198081	-0.6989224986	-0.7051086463	-0.5492947438	-0.05391925071	-0.1882900597	2.817081913	77.71980911	76.62725977	74.97739241	68.87852312	256.3063337	255.9530785	82.0612586	74.12844395	75.62650612	70.74740051	70.16910697	73.65915108	71.08245693	76.25856986	88.23186246	66.79587902	106.2363646	100.7756081	67.83114525	62.46907457	60.62255837	69.16981828	80.59413503	62.49673971	104.9815311	98.81989394	92.04270684	93.68137771	521.6016018	492.11032	110.6128888	100.9943683
NC_004663.1	BT_0084	BT_0084	79079	79522	-	-0.5141035844	-0.4209696996	0.5799163589	0.9256723222	0.7661247176	-1.894259544	1.101264586	0.1865745081	-1.903524181	-2.506225933	-1.53792601	0.2203362634	-1.602489668	0.6177050954	0.09296627884	0.123792019	0.179157449	0.04647673625	0.1480683615	0.3555891616	0.2964283875	0.3063158841	0.3402767429	0.200872801	0.2074474707	0.1030197917	0.1050738462	0.1077098444	0.6513761658	1.176714967	0.7073849943	0.2477581022	0.1957608809	0	0.1354694042	0	0.17949696	0	0.5235986589	0.4366121971	0	0.2622291888	0.3523382882	0.1353997304	0.3388875269	0.495417364
NC_004663.1	BT_0085	BT_0085	79544	80122	-	0.02857478177	0.6359925075	1.24245081	1.489311615	1.69266477	-1.868739417	0.8767007021	0.1522667902	-2.400487015	-5.412723764	-0.7382435104	-0.03970954841	-2.977342669	0.6489221528	0.1859325577	0.06189600951	0.3135255358	0.0929534725	0.4442050844	0.1422356646	0.4446425812	0.3063158841	0.5104151144	0.3615710418	0.2074474707	0.05150989586	0.05253692308	0.1077098444	0.4145121055	0.7614038023	0.257230907	0.4335766788	0.09788044047	0	0	0	0.23932928	0	0.3665190612	0.2183060986	0.06640621761	0	0.07046765763	0.3384993259	0.4066650323	0.2123217274
NC_004663.1	BT_0086	BT_0086	80125	81033	-	0.1122571991	-0.2062229623	0.3526205916	1.277798688	0.1485414148	-2.597076956	0.2996759877	-0.8559536956	-3.127572689	-1.5929543	-0.5150085877	0.3202560979	-0.1359067984	0.3796072624	0.4183482548	0.247584038	0.358314898	0.185906945	0.4442050844	0.3555891616	0.7904757	0.7657897102	0.4253459287	0.2812219214	0.324136673	0.3090593752	0.1576107693	0	0.4737281206	0.8306223298	0.3215386338	0.2477581022	0.09788044047	0	0.1354694042	0.1987638456	0.47865856	0	0.4188789271	0.9459930937	0.3984373056	0.5463108101	0.3523382882	0.4738990563	0.3388875269	0.7077390914
NC_004663.1	BT_0087	BT_0087	81067	82452	-	0.1220309803	-0.7057446179	-0.2448280304	1.035975602	-0.8409578833	-2.134369167	0.1351029364	-0.128216081	-3.599509821	-0.9646702551	-0.964817582	-0.1622495542	0.3966522043	0.6542245112	0.4648313942	0.4332720665	0.3135255358	0.185906945	0.3948489639	0.2844713293	0.4940473125	1.225263536	0.2977421501	0.1606982408	0.5704805445	0.2575494793	0.05253692308	0.2692746111	0.769808196	0.8306223298	0.9646159013	0.3716371532	0	0.1154696388	0.4741429146	0.2650184609	0.41882624	0.2132994529	0.471238793	0.8732243942	0.6695960275	1.245588647	0.4932736034	0.8123983822	0.8133300645	0.6369651823
NC_004663.1	BT_0102	BT_0102	92986	94995	+	0.1080574116	-0.5127800063	0.1053817591	0.3506404152	-0.2433446801	-0.5229437263	0.3673054006	-0.1362816604	-0.5859955711	-0.9286889862	0.1399720378	0.1774886768	0.8399801682	-0.8139482752	0.557797673	0.495168076	0.4031042603	0.2788604175	0.4442050844	0.6400604909	0.5434520437	0.7147370628	0.4678805215	0.3615710418	0.4667568091	0.5150989586	0.4202953847	0.05385492222	0.2960800754	0.6229667473	0.06430772675	0.5574557299	0.3915217619	0.03848987959	0.1354694042	0.2208487174	0.2991616	0.6398983588	0.471238793	0.2910747981	0.4648435232	0.7866875665	0.2114029729	0.3384993259	0.2033325161	0.495417364
NC_004663.1	BT_0103	BT_0103	95169	96704	+	-0.08241025156	-0.1774442312	0.6644486984	0.2545047545	-0.2074324942	-0.3589114569	0.8978384788	0.1764366748	-0.05861097634	0.1156816303	0.5762770795	-0.1816522641	0.5298860302	-1.237424497	0.3718651153	0.247584038	0.358314898	0.2323836813	0.2961367229	0.8534139879	0.2470236562	0.5615791208	0.4253459287	0.1606982408	0.4667568091	0.2060395835	0.05253692308	0.1615647667	0.3750347621	0.138437055	0.06430772675	0.2477581022	0.04894022024	0.2309392775	0.2370714573	0.06625461521	0.20941312	0.2132994529	0.1570795977	0.07276869952	0.1992186528	0.2075981078	0.2114029729	0.06769986518	0.06777750538	0.2123217274
NC_004663.1	BT_0105	BT_0105	96886	98967	+	0.1936554983	-1.413494951	0.1464000938	0.8577827407	0.05083308226	-2.823802147	0.5204229077	-0.01089488551	-1.86235605	-1.623321998	-2.167640639	0.1172384758	-0.3454660235	0.004223096069	0.8874053889	0.495168076	0.2239468113	0.2323836813	0.8884101688	0.4267069939	1.136308819	1.123158242	0.8506918574	0.4419201622	0.4667568091	0.7726484379	0.05253692308	0.2692746111	1.717264437	1.66124466	1.157539082	1.176850985	0.2936413214	0.3464089163	0.3386735104	0.4140913451	0.26924544	0.2132994529	1.308996647	1.237067892	1.128905699	0.7211302693	0.7046765763	0.5415989215	1.287772602	1.061608637
NC_004663.1	BT_0106	BT_0106	99073	99519	-	1.293738773	-0.340447562	1.510374529	1.471374763	1.441682768	-0.9787932723	0.567059066	-0.1831315855	-0.005657856234	-0.7493859999	-0.7043337371	0.1935178239	-0.4173629614	1.181048753	26.86725458	29.02922846	8.420400103	9.574207668	35.09220167	29.79837174	32.11307531	31.09106223	30.53983768	31.37633152	9.957478594	12.82596407	8.773666155	8.832207244	26.23269468	25.195544	14.34062307	16.22815569	17.03119664	17.55138509	10.90528704	9.739428436	11.90663168	8.958577023	24.08553831	15.499733	10.89061969	15.09456768	26.56630693	25.11664998	16.80882133	17.90579901
