Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_0052	BT_0052	47716	48834	+	0,1942142256	-0,0406107244	-0,2299513365	-0,3062615188	-0,162179038	-1,5205409925	-0,7601411214	-0,2417869749	-1,0557795278	-0,8338748419	0,1465441144	-0,0132502701	-0,2904554606	-0,3044297724	6,7865383551	7,2418331122	5,912195817	5,9954989763	5,1823926511	5,262719592	4,5452352748	5,3605279713	6,2525851515	4,7004235434	5,8085291801	6,4387369829	2,8895307696	2,6388911887	4,737281206	4,6376413413	6,6236958553	6,8133478093	3,719456738	3,9259677179	4,4704903377	4,4390592192	8,9748479994	8,5319781176	8,4299384078	7,2768699517	5,8437471493	7,1457453956	3,8757211697	6,0252880012	8,9466307097	6,9358430959
NC_004663.1	BT_0053	BT_0053	48834	49958	+	-0,2180805728	-0,4485253734	-0,2384447527	-0,7741890971	-0,2999229971	-1,2306273925	-0,7410375381	0,011026969	-1,3306438386	-0,5970497868	-0,0475570953	0,166593848	-0,2041426952	-0,1928339614	3,114370341	3,7137605704	3,0008872708	2,788604175	3,8497773979	2,7735954607	2,4208318311	2,1952638359	2,5520755721	3,8567577792	3,9933638113	3,9147520856	1,6286446156	1,6695025888	2,6055046633	2,007337297	3,6655404248	4,1499482111	1,4682066071	1,6165749427	2,5739186793	2,5508026857	3,7096038398	3,8393901529	4,3458688686	4,366121971	3,8515606211	2,8845210771	3,9461888274	2,978794068	3,7277627957	4,0341128211
NC_004663.1	BT_0054	BT_0054	50011	51132	+	0,1147323597	-0,2686930678	-0,5953884027	-0,2257821675	0,102715328	-1,5101369125	-0,2582476267	-0,0920112855	-2,3022544955	-0,9301367871	-0,384565912	0,321963657	-0,1884228088	-0,1841886931	2,4636063892	2,1044643232	1,612417041	1,9055461863	1,3819713736	1,4223566465	1,4327372062	2,1952638359	2,4670063863	2,0890771304	2,1263365748	2,1119057304	1,1032753848	1,1309533666	2,1909925578	3,1840522642	3,0224631573	2,9730972259	0,1957608809	1,1546963876	1,4224287438	1,9213838412	2,9916159998	1,2797967176	3,6651906121	4,366121971	2,5898424866	3,0156356715	1,8321590984	1,8955962251	3,0669321183	3,3263737297
NC_004663.1	BT_0055	BT_0055	51140	52255	+	0,5684288503	0,4483350296	0,3335968436	0,3870554798	-0,1833659425	-1,7277728813	-0,2664774941	-0,232364392	-1,1633672438	-1,0190544193	-0,2060376967	0,2334447278	-0,2136737962	0,8436557555	1,5804267402	1,4855042281	1,5228383165	1,301348615	1,3819713736	1,2090031495	1,5809513999	1,1231582416	0,9357610431	0,8838403244	0,9853754859	1,0817078131	0,8405907693	0,3769844555	1,598832407	1,7996817145	1,800616349	1,6723671896	0,5872826428	1,2701660264	0,5418776167	1,4576015347	1,7949695999	1,7063956235	2,1467545014	2,6924418821	1,4830721932	2,0322762134	1,4798208103	2,234095551	2,2366576774	1,8401216377
NC_004663.1	BT_0056	BT_0056	52276	53298	+	-0,028168155	0,1125959241	0,0197476262	0,1457587213	0,0127351581	-1,8882763461	-0,6499903594	-0,603809082	-2,22540111	-0,9752916996	-0,5843699027	-0,0894488254	-0,724679351	0,1789040879	3,3003028987	3,7137605704	3,8070957913	3,904045845	3,3562161931	3,9114807778	3,6559501123	4,2373697297	3,7005095795	3,4951867374	3,1117120607	4,0177718773	1,3134230771	1,238663211	3,2568808291	2,7687410993	2,7652322503	3,4686134302	0,8809239643	1,1546963876	2,0997757647	2,7164392237	3,3506099198	2,7728928882	4,6076681981	4,2933532715	2,3906238338	3,3434221576	3,8052535121	4,2650915065	4,6088703656	4,8833997308
NC_004663.1	BT_0057	BT_0057	53288	53575	+	0,2102954344	0,1694930359	0,2424636512	-0,0212514413	-0,0145755692	-1,6326273306	-0,4601598381	-0,0832783927	-1,7724291372	-0,8080501518	0,1075568894	0,1219533921	-0,3604194029	0,9237965401	4,5088645236	4,3946166749	4,6133043118	4,0434760538	4,9356120486	4,1248342748	3,6559501123	3,9310538456	4,2534592868	3,3746630568	3,2154357961	4,4813609401	1,260886154	1,0770984444	1,9541284975	3,3917078466	3,344001791	3,5305529557	0,9788044047	1,1546963876	2,2352451689	1,9213838412	4,1882623997	3,412791247	4,188789271	3,7112036754	2,4570300514	3,2123075632	6,5534921598	8,0562839567	3,0499877419	4,2464345485
NC_004663.1	BT_0058	BT_0058	53647	54777	+	0,1028394626	-0,2939248642	0,1002274996	-0,5099521628	-0,1960759855	-1,2826443022	-0,5660435791	-0,0900757859	-1,3985253479	-0,1475781598	0,1226962666	-0,1023425684	-0,1627719635	0,6196711989	8,9712459077	10,150945559	7,4350341336	7,06446391	10,2660730612	8,7474933759	5,1380920498	7,3515812178	7,401019159	8,1152611603	9,0758268438	8,7051724009	2,1014769234	2,962020722	3,3160968442	5,0529525062	4,7587717795	6,8133478093	2,2512501309	2,424862414	6,1638578899	4,9690961409	6,6413875196	6,8255824941	5,6025056499	5,8942646609	4,8476538852	6,1623859375	11,1338899058	16,1802677786	6,0321979785	6,2988779136
NC_004663.1	BT_0059	BT_0059	54774	55715	+	0,1684468919	-0,1687005822	0,0825255624	-0,3911148189	-0,1236261687	-1,5797953903	-0,8412530707	-0,4984139058	-1,5911768651	-0,3824493182	-0,1888124831	-0,1663748711	-0,33124583	0,8097245576	3,8581005717	5,6325368651	3,224834082	4,2293829988	5,0836804101	3,6981272809	2,9642838749	3,4205273722	3,8281133581	3,8567577792	4,4082587527	3,9662619815	1,1558123078	1,6156476665	1,8949124824	2,7687410993	3,2153863375	2,6633995982	1,5660870476	1,1546963876	3,4544698064	2,9152030694	3,6497715198	3,6260907	3,5604708803	3,8567410744	3,2539046627	3,3434221576	6,694427475	7,9885840915	4,3377603441	3,9633389119
NC_004663.1	BT_0060	BT_0060	55754	56539	+	0,0264522655	-0,2552462272	0,0461339717	0,000963545	-0,181652839	-1,9199014427	-0,6203952581	0,1242252786	-1,8810881054	-0,8670180536	-0,2554465735	0,0843077235	-0,3252358635	0,9031533642	10,3192569508	7,6751051788	8,1068745673	6,7391267563	9,13088229	9,1742003699	8,3988043121	9,3426344643	7,9965034591	7,6331664379	8,7127937701	9,0142317761	1,6286446156	2,8004559554	4,5122603487	6,4373230559	8,745850838	9,538686933	2,4470110118	2,0784534977	4,0866603592	5,1016053714	6,8807167996	7,2521814	9,3200561279	8,441169144	6,1093720197	7,27685999	15,1505463908	18,0081641385	7,7944131183	8,988286461
NC_004663.1	BT_0061	BT_0061	56555	58894	+	0,0785786762	-0,2263600812	0,0571757516	-0,2394632081	-0,0693927638	-2,1058204062	-0,5376655328	-0,207517638	-1,81821331	-0,7708550553	-0,4416412433	-0,0944496659	-0,4564893543	0,9391355468	15,6183348445	15,6596904051	12,7201788791	12,5951955238	14,5600555435	16,2859836023	11,560707112	13,5289515466	14,2065540178	14,0209215097	15,2992509653	14,31975105	2,6268461542	3,3390051775	6,6914097035	11,0749643972	9,9998515097	12,2640260567	2,8385327737	4,5033159117	7,1798784212	7,8842992103	9,9919974394	8,7452775705	11,9380494223	12,1523728193	9,2968704648	9,4402507979	25,7911626932	31,0065382535	12,1321734623	13,5885905552
NC_004663.1	BT_0062	BT_0062	58891	59103	+	0,6107036498	0,6112482836	1,3449740596	-0,0413203935	1,1086779427	-4,3599700104	-0,1909546857	0,0680691636	-2,6243466257	-2,0003726622	-1,1052140064	-0,2231853539	-0,2174336351	1,2943706962	0,2788988365	0,371376057	0,179157449	0,4647673625	0,2961367229	0,8534139879	0,2470236562	0,153157942	0,4678805215	0,4419201622	0,3630330738	0,0515098959	0,0525369231	0	0,6513761658	0,5537482199	0,771692721	0,6813347809	0,0978804405	0,1154696388	0,0677347021	0,2650184609	0,41882624	0	0,3141591953	0,9459930937	0,8632808289	0,327786486	0,5637412611	0,4738990563	0,7455525591	0,6369651823
NC_004663.1	BT_0063	BT_0063	59156	59356	+	-0,5963300773	-0,3382842108	0,0514524007	-0,4742396971	-0,3326484447	-3,2104013301	-0,7601568991	0,1897143381	-2,9649559181	-1,7873922768	-1,813974924	0,0986626219	-0,4161428912	0,2255136179	2,8354715045	2,1044643232	3,403991531	2,5562204938	4,0965580004	3,6981272809	2,4702365624	2,961053546	2,9348869079	3,0532665752	3,8377782083	3,7087125021	0,6829800001	0,3769844555	3,6121769196	2,2149928794	5,916310861	5,4506782474	0,9788044047	0,2309392775	0,812816425	2,0538930716	1,7949695999	0,4265989059	5,2883464546	5,3848837643	4,5820290148	2,8845210771	3,8757211697	4,9420901583	5,2866454193	4,6710780034
NC_004663.1	BT_0064	BT_0064	59377	61551	+	-0,0587405685	-0,1344133528	0,0990217357	-0,0201166884	-0,4083510565	-2,7968168677	-0,5769458184	-0,0051298752	-2,7114370574	-1,3745228529	-1,2095034431	-0,0018484107	-0,4260855742	0,3499962455	34,0256580541	32,5573010002	31,2629748507	31,9295178038	33,7595864127	40,6082822572	32,2612895048	36,1452743207	26,7117243209	25,551020287	35,0067606834	34,3571005407	7,3026323087	6,2471709773	27,1801509195	36,0628528185	46,3015632602	47,6314951394	5,4813046665	9,0066318234	16,8659408196	19,4788568725	22,3174553586	17,917154047	45,1342043947	49,0461034744	36,9882632062	33,171992387	41,0826443993	47,3222057624	48,1220288171	46,1445887605
NC_004663.1	BT_0065	BT_0065	61621	64158	+	0,0604297401	-0,0378873791	0,1616593489	0,0560820237	-0,3049500684	-2,9159474307	-0,4510681935	-0,0055335936	-2,8342490416	-1,4471379113	-0,9973291235	-0,0150876408	-0,409127214	0,6637980807	18,7327051855	19,4353469849	18,5875853339	17,0569622038	20,0385849175	20,9086427034	17,933917443	20,1147430542	14,6744345393	14,9449363943	18,6184104968	17,9769536562	3,0471415389	3,446715022	13,6788994824	22,2883658494	22,8292429964	26,0765402519	2,6427718928	4,2888722969	7,78949074	10,2032107427	12,5647871992	11,9447693646	21,5722647455	27,0699562203	20,3867088048	16,5859961935	26,5663069272	31,4127374446	26,1621170752	22,930746562
NC_004663.1	BT_0066	BT_0066	64273	65475	+	-0,0534362202	-0,1137555089	0,1701704988	-0,066808088	-0,2848445092	-2,7203266491	-0,3858474049	0,0350786658	-3,1709926433	-1,5205551038	-1,2285968343	-0,1950348657	-0,3665379298	0,7454839571	22,1724575025	18,3831148233	18,9906895941	19,9385198513	24,4806357613	22,8999420085	18,6749884117	21,5442171799	17,0563717399	17,516108247	21,00405641	21,1190573039	3,4149000005	3,7159896331	17,4095084321	18,6197838928	24,6941670721	23,5370197048	2,3491305714	2,8867409691	7,3830825275	9,0106276689	12,2656255992	7,038881947	18,535392524	22,6310655498	19,9882714992	16,5204388963	29,5259485477	41,0938181656	25,6198970322	21,44449447
NC_004663.1	BT_0067	BT_0067	65813	66064	+	0,3594978275	-0,0096548106	0,785532923	0,2786040051	0,2468365494	-2,1501080346	-1,043789829	-0,0121691876	-2,3056366519	-1,502094958	-1,6758271639	-0,1943065925	-0,501281695	1,0635281391	1,8593255767	1,8568802852	1,433259592	1,4407788238	2,8132988677	2,1335349697	1,8773797874	1,6336847151	1,914056679	1,5266332876	1,1409610889	1,7513364593	0,5779061539	0,4846943	1,0066722563	1,3151520222	2,315078163	2,415641496	0,4894022024	0,461878555	0,8805511271	0,7950553826	0,77782016	0,6398983588	1,9373150378	2,255829685	1,9921865282	1,3767032414	2,4663680171	3,5880928547	2,6433227097	2,1232172743
NC_004663.1	BT_0068	BT_0068	66092	66571	+	-0,0846643005	-0,4004912103	0,6863657616	-0,1550417425	-0,3529967178	-1,736439801	-0,2847112819	-0,238434343	-2,7278279881	-1,6858726296	-0,9900864779	-0,2037395368	-0,3096444746	0,4435654243	2,4171232497	2,0425683137	2,0603106635	1,5337322963	2,3690937833	5,476073089	2,1244034437	2,1442111885	1,8715220862	1,8480297692	2,2300603102	2,5239848973	0,8405907693	0,6462590666	1,8949124824	2,2149928794	2,315078163	1,9201252917	0,3915217619	0,3464089163	1,0160205313	0,5300369217	1,4958079999	0,6398983588	1,7802354402	2,6196731826	2,3906238338	1,6389324302	2,3959003595	4,0619919109	2,1011026667	2,9017302748
NC_004663.1	BT_0069	BT_0069	66856	67662	-	0,4103991829	-0,3037981645	0,1807832576	0,282901725	0,3605554732	0,0855440094	0,3283717203	0,0929114383	0,9774757851	0,8346725668	0,6139836645	-0,0647811717	0,1561498641	0,0878978605	6,2752238215	6,8704570552	3,5383596178	4,46176668	6,2188711813	4,9071304304	5,4839251685	6,5347388602	5,3168241085	7,3519445165	5,0824630326	4,7904203153	3,5725107697	2,962020722	3,0792327839	4,7068598688	3,6655404248	2,9111577003	6,4601090713	5,6580122993	6,2993272941	4,7040776801	5,0857471997	4,0526896059	3,0368722215	2,8379792812	3,9843730563	2,8845210771	5,1441390071	5,3482893494	3,1855427527	2,972504184
NC_004663.1	BT_0070	BT_0070	67710	68333	-	0,2376587819	-0,0781081366	0,1160047096	0,346135885	0,1004779879	-0,1305873517	0,1355147491	0,2207865923	0,3492998288	0,1820416074	0,066057142	0,0229511264	-0,0919077391	0,5730991597	23,7064011033	24,2632357264	19,6625300279	18,8695549175	24,1844990383	19,8418752185	26,1845075613	25,5263236728	22,160522884	21,4532151466	20,5372996009	20,1403692825	15,1831707713	18,0952538653	18,2385326431	21,803836157	20,9000111938	21,5549548875	23,8828274756	22,5165795586	20,6590841365	20,6714399463	18,7873484788	19,4102502175	17,5405550722	19,5020114705	17,332022795	16,8482253824	29,2440779172	31,2773377142	18,0288164301	18,4012163769
NC_004663.1	BT_0071	BT_0071	68637	69134	-	0,2247083927	-0,7234879516	-0,5537678065	-0,2770560308	0,1563751635	0,5870629677	0,2363361743	0,0549922438	1,4988628922	1,1359961968	0,2055516478	0,3101666641	0,0468764428	-0,7084418974	8,3204819559	8,9749213784	4,2102000515	4,7406270975	5,0836804101	4,9782482627	6,2249961372	5,9731597394	8,0815726449	8,3964830817	7,9348657549	6,8508161498	6,7247261548	7,9705284883	5,507089402	6,022011891	4,9516949598	5,2029201453	13,018098583	14,6646441228	10,7020829297	10,7995022797	5,5644057597	5,7590852294	6,2831839065	5,8214959614	5,5117160612	4,5890108045	4,3689947732	4,6712906976	4,4733153548	5,3080431856
NC_004663.1	BT_0072	BT_0072	69352	69603	-	-0,0143880696	-0,0048198469	0,4731091787	-0,3490826752	-0,1442384197	0,898017021	-0,0841936521	0,2167816755	1,0510271007	0,6826293221	0,3295460571	0,1531309883	0,109908285	1,2360773857	25,9840749348	27,6056202397	27,9485620442	25,9804955638	31,6372732318	43,5952312149	21,342843899	21,1357960011	23,6492336344	25,3099729258	26,6051381194	27,5062843909	31,9949861582	29,0816579979	11,6063389547	19,3811876951	18,1990866703	19,882587698	31,1259800707	36,8348147651	27,3648196431	25,243008396	21,7191321586	19,1969507646	19,5825898418	16,8095695884	17,664053883	17,7004702461	63,914165472	63,5701734061	15,9277137634	16,8441903758
NC_004663.1	BT_0073	BT_0073	69588	71018	-	-0,0202770126	-0,1816708864	-0,0609972768	-0,4550082036	-0,2147964165	0,6346173847	0,0083017346	0,1918872027	1,1130777592	0,6582765706	0,4384368556	0,1070650973	0,1155371115	1,1424880949	201,9227576327	208,5276560263	176,066983006	190,9264325154	207,196993802	191,7336759467	145,743957181	157,9058382401	174,7321075002	183,919136594	210,5591827773	205,6790141816	222,7040169532	223,2286525948	117,2477098487	171,8003852119	152,4736201249	175,5985549029	272,8906680414	348,602839423	233,2783139871	220,031577121	206,6608332671	181,7311339049	163,7816604949	145,4646303343	151,6718010107	159,5009041061	464,2409284782	454,672294564	136,8427833544	150,3945569264
NC_004663.1	BT_0074	BT_0074	71009	71500	-	-0,0424217217	-0,1676920248	-0,2507385034	-0,2810394263	-0,2521658187	0,4452488319	0,0593379163	0,2173195571	0,9506294439	0,4629881619	0,4292637781	-0,0792765914	0,0511175097	0,8663327994	67,7724172718	64,8051219529	61,9884773544	59,5831758726	58,8324956198	55,898616207	57,6553213662	54,7284379545	55,6777820637	58,9762543731	69,6504882931	66,9113547262	83,0083384728	81,6979170051	62,2360318439	63,819482339	66,172650826	74,4513096978	120,4908222234	113,2757156257	84,1264999919	82,6195051701	83,4660863948	79,1340970407	57,2293334146	57,2689665198	65,6757492117	59,6571404589	128,603475178	120,370360294	60,5253123009	60,4409184071
NC_004663.1	BT_0076	BT_0076	73184	74416	+	0,0312252655	-0,2265710015	-0,7837439233	0,5233422888	0,0700553449	-1,3119532399	0,8530213759	-0,3614581171	1,4880317094	-0,0734548984	0,5474254001	0,0243226899	0,0072135244	0,6841312639	0,8366965095	0,6808561046	0,4926829848	0,7901045163	0,5429173254	0,2844713293	0,9386898937	1,2252635363	0,978295636	0,602618403	0,8816517505	0,6181187504	0,4202953847	0,3231295333	1,598832407	1,7996817145	0,8360004478	0,6193952554	2,9364132142	2,3093927752	1,1176225844	0,6625461521	1,4958079999	1,0664972647	0,8377578542	1,0915304928	0,7968746113	1,0816954039	1,2684178374	1,1508977081	0,8811075699	0,990834728
NC_004663.1	BT_0077	BT_0077	74493	74999	+	0,1513876091	-0,0774670127	-1,3602321129	0,5783475037	0,335195229	-1,9132572515	0,3521375326	0,0209715515	-1,255649222	-1,4095038549	-0,349510866	0,1241848699	-0,5710191298	-0,320712974	2,5100895286	2,9710084563	2,2842574748	2,3703135488	1,0858346507	0,7822961556	3,2607122624	4,0842117877	3,1475598722	3,0532665752	2,8005408547	2,1119057304	0,4202953847	0,3769844555	1,5692243995	2,3534299344	1,4790777153	1,610427664	0,7830435238	0,461878555	0,2709388083	0,8613099978	1,4958079999	0,4265989059	1,4660762448	1,8919861874	1,0624994817	0,9833594581	1,6207561255	2,3017954162	1,5588826237	1,486252092
NC_004663.1	BT_0082	BT_0082	77115	78035	-	0,0891664174	0,0421514607	1,6679899868	0,1778468263	0,2835994518	-0,4648993443	-0,5999715092	-0,1128533197	-1,0674866658	-0,7044301082	-0,907872104	-0,1579450397	-0,0931439963	2,8408289333	22,5908057573	23,9537556789	23,5592045437	21,4722521476	69,3947054039	69,6243578456	25,8880791738	23,5863230737	27,7750891426	25,4706711666	23,752735397	19,9858395949	21,907896926	23,6423108538	22,2060056532	19,2427506402	29,7744774854	28,3683026968	15,7587509163	14,2027655677	18,9657165843	19,6113661029	17,4710374389	15,7841595176	25,7610540165	30,6598787298	31,2773284921	27,6651794216	165,3875924618	148,0596051536	31,8012055225	31,0697461133
NC_004663.1	BT_0083	BT_0083	78109	78975	-	0,1019020035	0,000332727	1,8324158597	0,1190004908	0,0252328877	-0,5223059395	-0,4477998396	-0,0317919808	-0,6989224986	-0,7051086463	-0,5492947438	-0,0539192507	-0,1882900597	2,8170819135	77,7198091073	76,6272597686	74,977392407	68,8785231227	256,306333686	255,9530785356	82,0612586026	74,1284439459	75,6265061187	70,7474005116	70,1691069699	73,6591510843	71,0824569327	76,2585698611	88,2318624619	66,7958790208	106,2363645915	100,7756080518	67,8311452484	62,4690745703	60,6225583677	69,169818282	80,594135035	62,4967397114	104,9815311036	98,819893944	92,0427068354	93,6813777097	521,6016017905	492,1103200098	110,6128887739	100,9943683454
NC_004663.1	BT_0084	BT_0084	79079	79522	-	-0,5141035844	-0,4209696996	0,5799163589	0,9256723222	0,7661247176	-1,8942595444	1,1012645862	0,1865745081	-1,9035241812	-2,5062259327	-1,5379260104	0,2203362634	-1,6024896681	0,6177050954	0,0929662788	0,123792019	0,179157449	0,0464767363	0,1480683615	0,3555891616	0,2964283875	0,3063158841	0,3402767429	0,200872801	0,2074474707	0,1030197917	0,1050738462	0,1077098444	0,6513761658	1,1767149672	0,7073849943	0,2477581022	0,1957608809	0	0,1354694042	0	0,17949696	0	0,5235986589	0,4366121971	0	0,2622291888	0,3523382882	0,1353997304	0,3388875269	0,495417364
NC_004663.1	BT_0085	BT_0085	79544	80122	-	0,0285747818	0,6359925075	1,2424508102	1,4893116155	1,6926647699	-1,8687394169	0,8767007021	0,1522667902	-2,4004870155	-5,4127237637	-0,7382435104	-0,0397095484	-2,9773426695	0,6489221528	0,1859325577	0,0618960095	0,3135255358	0,0929534725	0,4442050844	0,1422356646	0,4446425812	0,3063158841	0,5104151144	0,3615710418	0,2074474707	0,0515098959	0,0525369231	0,1077098444	0,4145121055	0,7614038023	0,257230907	0,4335766788	0,0978804405	0	0	0	0,23932928	0	0,3665190612	0,2183060986	0,0664062176	0	0,0704676576	0,3384993259	0,4066650323	0,2123217274
NC_004663.1	BT_0086	BT_0086	80125	81033	-	0,1122571991	-0,2062229623	0,3526205916	1,2777986878	0,1485414148	-2,5970769556	0,2996759877	-0,8559536956	-3,1275726893	-1,5929543001	-0,5150085877	0,3202560979	-0,1359067984	0,3796072624	0,4183482548	0,247584038	0,358314898	0,185906945	0,4442050844	0,3555891616	0,7904757	0,7657897102	0,4253459287	0,2812219214	0,324136673	0,3090593752	0,1576107693	0	0,4737281206	0,8306223298	0,3215386338	0,2477581022	0,0978804405	0	0,1354694042	0,1987638456	0,47865856	0	0,4188789271	0,9459930937	0,3984373056	0,5463108101	0,3523382882	0,4738990563	0,3388875269	0,7077390914
NC_004663.1	BT_0087	BT_0087	81067	82452	-	0,1220309803	-0,7057446179	-0,2448280304	1,035975602	-0,8409578833	-2,1343691674	0,1351029364	-0,128216081	-3,5995098211	-0,9646702551	-0,964817582	-0,1622495542	0,3966522043	0,6542245112	0,4648313942	0,4332720665	0,3135255358	0,185906945	0,3948489639	0,2844713293	0,4940473125	1,2252635363	0,2977421501	0,1606982408	0,5704805445	0,2575494793	0,0525369231	0,2692746111	0,769808196	0,8306223298	0,9646159013	0,3716371532	0	0,1154696388	0,4741429146	0,2650184609	0,41882624	0,2132994529	0,471238793	0,8732243942	0,6695960275	1,2455886469	0,4932736034	0,8123983822	0,8133300645	0,6369651823
NC_004663.1	BT_0102	BT_0102	92986	94995	+	0,1080574116	-0,5127800063	0,1053817591	0,3506404152	-0,2433446801	-0,5229437263	0,3673054006	-0,1362816604	-0,5859955711	-0,9286889862	0,1399720378	0,1774886768	0,8399801682	-0,8139482752	0,557797673	0,495168076	0,4031042603	0,2788604175	0,4442050844	0,6400604909	0,5434520437	0,7147370628	0,4678805215	0,3615710418	0,4667568091	0,5150989586	0,4202953847	0,0538549222	0,2960800754	0,6229667473	0,0643077268	0,5574557299	0,3915217619	0,0384898796	0,1354694042	0,2208487174	0,2991616	0,6398983588	0,471238793	0,2910747981	0,4648435232	0,7866875665	0,2114029729	0,3384993259	0,2033325161	0,495417364
